COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24892","ARIANE 44P R/B","ROCKET BODY","U","97040B","2016-01-14 00:13:05","823552","3.42269803","0.6418028","7.3024","202.772","136.6669","297.1193","0","999","19033","0.001749","6.351e-05","0","1980191","0 ARIANE 44P R/B","1 24892U 97040B   16014.00909518  .00006351  00000-0  17490-2 0  9997","2 24892   7.3024 202.7720 6418028 136.6669 297.1193  3.42269803190334","1997-040B","24892","18598.993","420.720","24157.745","283.972"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40715","DMC 3-FM1","PAYLOAD","U","15032A","2016-01-14 00:13:45","336864","14.73697028","0.0016312","98.0308","266.4517","9.0232","351.0004","0","999","2758","0.00068567","4.435e-05","0","1979988","0 DMC 3-FM1","1 40715U 15032A   16014.00955251  .00004435  00000-0  68567-3 0  9998","2 40715  98.0308 266.4517 0016312   9.0232 351.0004 14.73697028 27589","2015-032A","40715","7027.427","97.713","660.755","637.829"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","19169","SL-12 R/B(AUX MOTOR)","ROCKET BODY","U","88043G","2016-01-14 00:13:45","992640","4.258721","0.578912","65.0995","195.8484","164.3206","226.5509","0","999","42839","0.00093556","1.097e-05","0","1980046","0 SL-12 R/B(AUX MOTOR)","1 19169U 88043G   16014.00956010  .00001097  00000-0  93556-3 0  9990","2 19169  65.0995 195.8484 5789120 164.3206 226.5509  4.25872100428399","1988-043G","19169","16077.396","338.129","19006.658","391.863"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","25944","GLOBALSTAR M059","PAYLOAD","U","99058B","2016-01-14 00:15:40","639392","12.62268598","0.0001928","52.0018","179.4197","62.8131","89.7085","0","999","74917","-7.7158e-05","-1.18e-06","0","1980046","0 GLOBALSTAR M059","1 25944U 99058B   16014.01088703 -.00000118  00000-0 -77158-4 0  9998","2 25944  52.0018 179.4197 0001928  62.8131  89.7085 12.62268598749175","1999-058B","25944","7791.731","114.080","1415.098","1412.094"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13719","SL-3 R/B","ROCKET BODY","U","82116B","2016-01-14 00:16:05","614176","14.14569058","0.0072269","81.2552","149.9334","37.3216","101.5848","0","999","70682","8.3351e-05","1.77e-06","0","1980117","0 SL-3 R/B","1 13719U 82116B   16014.01117609  .00000177  00000-0  83351-4 0  9995","2 13719  81.2552 149.9334 0072269  37.3216 101.5848 14.14569058706820","1982-116B","13719","7221.915","101.797","895.972","791.588"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22490","SCD 1","PAYLOAD","U","93009B","2016-01-14 00:16:43","330368","14.44407267","0.0042932","24.97","266.9852","243.9488","236.8492","0","999","21031","2.5516e-05","2.74e-06","0","1980056","0 SCD 1","1 22490U 93009B   16014.01161262  .00000274  00000-0  25516-4 0  9995","2 22490  24.9700 266.9852 0042932 243.9488 236.8492 14.44407267210317","1993-009B","22490","7122.110","99.694","774.552","713.399"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15617","COSMOS 1635","PAYLOAD","U","85023A","2016-01-14 00:18:14","695776","12.4320869","0.0023974","74.0524","205.0046","59.0834","99.556","0","999","39880","-4.0467e-05","-2.1e-07","0","1980014","0 COSMOS 1635","1 15617U 85023A   16014.01267009 -.00000021  00000-0 -40467-4 0  9995","2 15617  74.0524 205.0046 0023974  59.0834  99.5560 12.43208690398802","1985-023A","15617","7871.167","115.829","1511.902","1474.162"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21007","COSMOS 2110 (GLONASS)","PAYLOAD","U","90110B","2016-01-14 00:18:46","648224","2.13101001","0.0043459","64.1278","202.263","183.75","48.244","0","999","19535","0","9.5e-07","0","1980023","0 COSMOS 2110 (GLONASS)","1 21007U 90110B   16014.01303991  .00000095  00000-0  00000+0 0  9992","2 21007  64.1278 202.2630 0043459 183.7500  48.2440  2.13101001195358","1990-110B","21007","25508.104","675.735","19240.824","19019.113"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38997","HJ-1C","PAYLOAD","U","12064A","2016-01-14 00:19:01","159104","15.44808806","0.0015157","97.3128","40.4262","99.5573","345.0941","0","999","17695","0.0011032","0.00052078","0","1979986","0 HJ-1C","1 38997U 12064A   16014.01320786  .00052078  00000-0  11032-2 0  9999","2 38997  97.3128  40.4262 0015157  99.5573 345.0941 15.44808806176951","2012-064A","38997","6810.076","93.215","442.263","421.619"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","33401","IBEX","PAYLOAD","U","08051A","2016-01-14 00:19:23","810592","0.09690578","0.4993792","25.8624","44.2392","136.1565","357.5212","0","999","306","0","-1.573e-05","0","1978453","0 IBEX","1 33401U 08051A   16014.01347003 -.00001573  00000-0  00000+0 0  9991","2 33401  25.8624  44.2392 4993792 136.1565 357.5212  0.09690578  3062","2008-051A","33401","200217.508","14859.794","293823.833","93854.914"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39381","PHONESAT 2.4","PAYLOAD","U","13064B","2016-01-14 00:21:11","395872","15.53830515","0.0006746","40.4953","265.0222","335.4302","24.6196","0","999","12064","0.00044585","0.00029321","0","1980067","0 PHONESAT 2.4","1 39381U 13064B   16014.01471523  .00029321  00000-0  44585-3 0  9999","2 39381  40.4953 265.0222 0006746 335.4302  24.6196 15.53830515120640","2013-064B","39381","6783.691","92.674","410.132","400.980"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6920","NOAA 3","PAYLOAD","U","73086A","2016-01-14 00:21:37","226880","12.40356235","0.000675","101.8628","349.0075","331.8813","76.8261","0","999","91004","0.00011298","-2.9e-07","0","1979989","0 NOAA 3","1 06920U 73086A   16014.01501420 -.00000029  00000-0  11298-3 0  9992","2 06920 101.8628 349.0075 0006750 331.8813  76.8261 12.40356235910043","1973-086A","6920","7883.230","116.095","1510.416","1499.774"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22744","SL-6 R/B(2)","ROCKET BODY","U","93051D","2016-01-14 00:21:57","14208","2.05601492","0.7143848","65.4004","301.9849","164.8019","27.3905","0","999","16699","0.0029715","5.89e-06","0","1980020","0 SL-6 R/B(2)","1 22744U 93051D   16014.01524322  .00000589  00000-0  29715-2 0  9996","2 22744  65.4004 301.9849 7143848 164.8019  27.3905  2.05601492166994","1993-051D","22744","26124.681","700.384","38409.621","1083.471"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27848","CUBESAT XI 4","PAYLOAD","U","03031J","2016-01-14 00:22:24","923136","14.21533938","0.0010551","98.7041","24.54","62.7555","297.4696","0","999","65029","7.3425e-05","1.17e-06","0","1980058","0 CUBESAT XI 4","1 27848U 03031J   16014.01556624  .00000117  00000-0  73425-4 0  9991","2 27848  98.7041  24.5400 0010551  62.7555 297.4696 14.21533938650291","2003-031J","27848","7198.306","101.299","827.766","812.576"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40384","INMARSAT 5-F2","PAYLOAD","U","15005A","2016-01-14 00:22:42","30336","1.00264914","5.25e-05","0.0388","72.6267","353.3336","357.5875","0","999","349","0.0001","0","0","1980129","0 INMARSAT 5-F2","1 40384U 15005A   16014.01576424  .00000000  00000-0  10000-3 0  9995","2 40384   0.0388  72.6267 0000525 353.3336 357.5875  1.00264914  3491","2015-005A","40384","42166.658","1436.195","35790.737","35786.309"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36985","TIANHUI 1","PAYLOAD","U","10040A","2016-01-14 00:23:55","802976","15.23109557","0.0011334","97.5388","146.1109","220.9547","273.2013","0","999","29971","-0.00082793","-0.00019571","0","1979985","0 TIANHUI 1","1 36985U 10040A   16014.01661809 -.00019571  00000-0 -82793-3 0  9996","2 36985  97.5388 146.1109 0011334 220.9547 273.2013 15.23109557299710","2010-040A","36985","6874.604","94.543","504.261","488.678"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","29517","CZ-3 R/B","ROCKET BODY","U","06048B","2016-01-14 00:24:30","952224","6.40905258","0.4630804","28.4576","240.5276","21.5008","352.9145","0","999","13281","0.0011786","0.00088266","0","1980053","0 CZ-3 R/B","1 29517U 06048B   16014.01702491  .00088266 -11743-6  11786-2 0  9996","2 29517  28.4576 240.5276 4630804  21.5008 352.9145  6.40905258132818","2006-048B","29517","12242.570","224.682","11533.730","195.141"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21228","DELTA 2 R/B","ROCKET BODY","U","91028B","2016-01-14 00:25:40","199232","12.53215415","0.1143752","23.9994","285.1492","225.7814","269.0123","0","999","13247","2.6288e-05","2.37e-06","0","1980062","0 DELTA 2 R/B","1 21228U 91028B   16014.01782638  .00000237  00000-0  26288-4 0  9994","2 21228  23.9994 285.1492 1143752 225.7814 269.0123 12.53215415132475","1991-028B","21228","7829.211","114.904","2346.544","555.608"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6235","NOAA 2 (ITOS-D)","PAYLOAD","U","72082A","2016-01-14 00:25:52","637376","12.5307702","0.0003682","101.6027","343.4446","278.0345","123.4731","0","999","97828","0.00011921","-2.5e-07","0","1979989","0 NOAA 2 (ITOS-D)","1 06235U 72082A   16014.01797034 -.00000025  00000-0  11921-3 0  9993","2 06235 101.6027 343.4446 0003682 278.0345 123.4731 12.53077020978283","1972-082A","6235","7829.787","114.917","1454.535","1448.769"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40061","GONETS M 08 (M18)","PAYLOAD","U","14036A","2016-01-14 00:26:58","557984","12.42885207","0.0029427","82.5108","152.1454","173.1166","187.0324","0","999","6950","0","1e-07","0","1980094","0 GONETS M 08 (M18)","1 40061U 14036A   16014.01873331  .00000010  00000-0  00000+0 0  9993","2 40061  82.5108 152.1454 0029427 173.1166 187.0324 12.42885207 69502","2014-036A","40061","7872.533","115.859","1517.564","1471.231"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41099","COSMOS 2512","PAYLOAD","U","15071B","2016-01-14 00:27:15","481152","14.61344721","0.0008096","98.1752","23.0219","120.7012","239.499","0","999","575","0.00017616","8.24e-06","0","1980125","0 COSMOS 2512","1 41099U 15071B   16014.01892918  .00000824  00000-0  17616-3 0  9995","2 41099  98.1752  23.0219 0008096 120.7012 239.4990 14.61344721  5756","2015-071B","41099","7066.972","98.539","694.558","683.115"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21263","NOAA 12","PAYLOAD","U","91032A","2016-01-14 00:30:23","708736","14.25795286","0.0013725","98.6108","42.5272","4.756","355.3748","0","999","28260","2.1592e-05","8e-08","0","1979989","0 NOAA 12","1 21263U 91032A   16014.02110774  .00000008  00000-0  21592-4 0  9994","2 21263  98.6108  42.5272 0013725   4.7560 355.3748 14.25795286282602","1991-032A","21263","7183.957","100.996","815.681","795.962"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27453","NOAA 17","PAYLOAD","U","02032A","2016-01-14 00:30:28","324224","14.24918409","0.0010607","98.3644","354.8287","286.4844","73.517","0","999","70468","3.9603e-05","5.1e-07","0","1979990","0 NOAA 17","1 27453U 02032A   16014.02116116  .00000051  00000-0  39603-4 0  9999","2 27453  98.3644 354.8287 0010607 286.4844  73.5170 14.24918409704684","2002-032A","27453","7186.903","101.058","816.392","801.145"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","801","OPS 4412 (TRANSIT 9)","PAYLOAD","U","64026A","2016-01-14 00:30:32","499072","14.14229085","0.0051006","90.5029","335.5187","57.2244","303.3843","0","999","64815","0.0001528","3.05e-06","0","1980075","0 OPS 4412 (TRANSIT 9)","1 00801U 64026A   16014.02120948  .00000305  00000-0  15280-3 0  9992","2 00801  90.5029 335.5187 0051006  57.2244 303.3843 14.14229085648158","1964-026A","801","7223.072","101.822","881.779","808.095"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13923","NOAA 8","PAYLOAD","U","83022A","2016-01-14 00:30:37","221696","14.28492847","0.0014254","98.4759","11.8976","251.1346","108.829","0","999","70762","5.2511e-05","8.9e-07","0","1979989","0 NOAA 8","1 13923U 83022A   16014.02126414  .00000089  00000-0  52511-4 0  9990","2 13923  98.4759  11.8976 0014254 251.1346 108.8290 14.28492847707621","1983-022A","13923","7174.910","100.805","807.002","786.547"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40553","GONETS M 12 (M22)","PAYLOAD","U","15020B","2016-01-14 00:31:20","921088","12.42886012","0.0014711","82.4884","243.1386","10.4021","349.7363","0","999","3582","0","1e-07","0","1980109","0 GONETS M 12 (M22)","1 40553U 15020B   16014.02176992  .00000010  00000-0  00000+0 0  9993","2 40553  82.4884 243.1386 0014711  10.4021 349.7363 12.42886012 35829","2015-020B","40553","7872.529","115.859","1505.975","1482.813"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15354","ERBS","PAYLOAD","U","84108B","2016-01-14 00:32:02","870880","15.38969301","0.0012443","57.0083","211.0699","172.0059","188.1195","0","999","71798","0.0001889","7.021e-05","0","1980093","0 ERBS","1 15354U 84108B   16014.02225545  .00007021  00000-0  18890-3 0  9995","2 15354  57.0083 211.0699 0012443 172.0059 188.1195 15.38969301717989","1984-108B","15354","6827.292","93.569","457.653","440.662"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14783","COSMOS 1540","PAYLOAD","U","84022A","2016-01-14 00:33:18","824256","1.00284958","0.000952","15.627","344.6536","176.5692","34.3104","0","999","8283","0","-1.05e-06","0","1980042","0 COSMOS 1540","1 14783U 84022A   16014.02313454 -.00000105  00000-0  00000+0 0  9999","2 14783  15.6270 344.6536 0009520 176.5692  34.3104  1.00284958 82832","1984-022A","14783","42161.039","1435.908","35823.041","35742.767"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","14377","EKRAN 11","PAYLOAD","U","83100A","2016-01-14 00:33:18","824256","1.00212354","0.0005272","14.2751","341.6617","230.7469","341.7055","0","999","11303","0","-7.5e-07","0","1980042","0 EKRAN 11","1 14377U 83100A   16014.02313454 -.00000075  00000-0  00000+0 0  9990","2 14377  14.2751 341.6617 0005272 230.7469 341.7055  1.00212354113030","1983-100A","14377","42181.400","1436.948","35825.503","35781.027"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39429","DOVE 3","PAYLOAD","U","13066P","2016-01-14 00:33:19","992384","14.59838534","0.0147205","97.6864","47.9302","241.3516","117.283","0","999","11420","0.00020542","1.092e-05","0","1980069","0 DOVE 3","1 39429U 13066P   16014.02314806  .00001092  00000-0  20542-3 0  9997","2 39429  97.6864  47.9302 0147205 241.3516 117.2830 14.59838534114205","2013-066P","39429","7071.832","98.641","797.798","589.596"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23614","IUS R/B(1)","ROCKET BODY","U","95035C","2016-01-14 00:33:37","878912","2.52305552","0.7053821","25.9172","242.6263","305.4633","7.6468","0","999","18017","0.00018252","-6.7e-07","0","1980707","0 IUS R/B(1)","1 23614U 95035C   16014.02335508 -.00000067 +00000-0 +18252-3 0  9991","2 23614 025.9172 242.6263 7053821 305.4633 007.6468 02.52305552180176","1995-035C","23614","22792.080","570.736","32491.071","336.819"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26536","NOAA 16","PAYLOAD","U","00055A","2016-01-14 00:33:50","577984","14.13132012","0.0010387","98.9175","84.5306","1.4296","358.6904","0","999","78943","8.1127e-06","-2.9e-07","0","1979990","0 NOAA 16","1 26536U 00055A   16014.02350206 -.00000029  00000-0  81127-5 0  9998","2 26536  98.9175  84.5306 0010387   1.4296 358.6904 14.13132012789434","2000-055A","26536","7226.810","101.901","856.182","841.169"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","15056","SL-8 R/B","ROCKET BODY","U","84062B","2016-01-14 00:33:51","136992","13.76220908","0.0026361","82.9571","343.2208","105.5312","320.6894","0","999","58483","8.1751e-05","9.5e-07","0","1980117","0 SL-8 R/B","1 15056U 84062B   16014.02350853  .00000095  00000-0  81751-4 0  9995","2 15056  82.9571 343.2208 0026361 105.5312 320.6894 13.76220908584836","1984-062B","15056","7355.458","104.634","996.713","957.933"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6052","INTELSAT 4-F5","PAYLOAD","U","72041A","2016-01-14 00:34:38","80704","1.00110576","0.000476","13.5106","330.0054","209.4943","150.5299","0","999","8375","0","1.09e-06","0","1980133","0 INTELSAT 4-F5","1 06052U 72041A   16014.02405186  .00000109  00000-0  00000+0 0  9994","2 06052  13.5106 330.0054 0004760 209.4943 150.5299  1.00110576 83759","1972-041A","6052","42209.985","1438.409","35851.942","35811.758"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10954","DELTA 1 R/B(1)","ROCKET BODY","U","78062B","2016-01-14 00:35:55","131360","13.50647898","0.0699505","28.425","224.8045","121.7858","245.2751","0","999","84628","0.00016285","6.21e-06","0","1980024","0 DELTA 1 R/B(1)","1 10954U 78062B   16014.02494365  .00000621  00000-0  16285-3 0  9991","2 10954  28.4250 224.8045 0699505 121.7858 245.2751 13.50647898846288","1978-062B","10954","7448.012","106.615","1590.869","548.885"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27939","MOZHAYETS 4","PAYLOAD","U","03042A","2016-01-14 00:37:24","222720","14.66288106","0.0014289","97.8646","171.8931","78.5942","281.6856","0","999","65708","8.0036e-05","3.96e-06","0","1980040","0 MOZHAYETS 4","1 27939U 03042A   16014.02597480  .00000396  00000-0  80036-4 0  9995","2 27939  97.8646 171.8931 0014289  78.5942 281.6856 14.66288106657085","2003-042A","27939","7051.079","98.207","683.020","662.869"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","20045","COSMOS 2026","PAYLOAD","U","89042A","2016-01-14 00:37:27","658848","13.75983084","0.0040367","82.9406","354.4905","159.3688","263.4926","0","999","33590","1.1732e-05","2.7e-07","0","1980031","0 COSMOS 2026","1 20045U 89042A   16014.02601457  .00000027  00000-0  11732-4 0  9998","2 20045  82.9406 354.4905 0040367 159.3688 263.4926 13.75983084335902","1989-042A","20045","7356.305","104.652","1007.866","948.475"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","18118","COSMOS 1857","PAYLOAD","U","87051F","2016-01-14 00:38:24","331200","12.54217143","0.0038334","74.0012","219.5204","164.5181","3.427","0","999","30866","3.7221e-06","-1.5e-07","0","1980028","0 COSMOS 1857","1 18118U 87051F   16014.02667050 -.00000015  00000-0  37221-5 0  9995","2 18118  74.0012 219.5204 0038334 164.5181   3.4270 12.54217143308664","1987-051F","18118","7825.042","114.812","1476.903","1416.910"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","35871","BLITS","PAYLOAD","U","09049G","2016-01-14 00:39:43","744032","14.21748264","0.0002829","98.4647","48.6612","204.5518","155.5526","0","999","32749","1.0468e-05","-1.9e-07","0","1980041","0 BLITS","1 35871U 09049G   16014.02758963 -.00000019  00000-0  10468-4 0  9992","2 35871  98.4647  48.6612 0002829 204.5518 155.5526 14.21748264327490","2009-049G","35871","7197.583","101.283","821.484","817.412"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32953","YUBELEINY","PAYLOAD","U","08025A","2016-01-14 00:39:43","147872","12.43066365","0.0018859","82.5012","203.1235","342.1683","17.8739","0","999","34680","-1.362e-08","1e-07","0","1980082","0 YUBELEINY","1 32953U 08025A   16014.02758273  .00000010  00000-0 -13620-7 0  9994","2 32953  82.5012 203.1235 0018859 342.1683  17.8739 12.43066365346808","2008-025A","32953","7871.768","115.842","1508.478","1478.787"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32951","GALAXY 18","PAYLOAD","U","08024A","2016-01-14 00:39:58","193568","1.00270246","0.0002904","0.0153","28.313","270.0304","61.6273","0","999","2791","0","2.1e-07","0","1980194","0 GALAXY 18","1 32951U 08024A   16014.02775687  .00000021  00000-0  00000+0 0  9990","2 32951   0.0153  28.3130 0002904 270.0304  61.6273  1.00270246 27915","2008-024A","32951","42165.163","1436.118","35799.273","35774.783"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","20263","GORIZONT 19","PAYLOAD","U","89081A","2016-01-14 00:40:03","775008","1.00313989","0.0007252","14.8817","7.0467","208.9873","15.0371","0","999","9631","0","-3.63e-06","0","1980023","0 GORIZONT 19","1 20263U 89081A   16014.02782147 -.00000363  00000-0  00000+0 0  9994","2 20263  14.8817   7.0467 0007252 208.9873  15.0371  1.00313989 96311","1989-081A","20263","42152.904","1435.492","35805.339","35744.200"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39250","GONETS M 06","PAYLOAD","U","13048B","2016-01-14 00:40:26","524992","12.42907928","0.0017527","82.4817","197.0006","266.7699","93.1381","0","999","10609","0","1e-07","0","1980097","0 GONETS M 06","1 39250U 13048B   16014.02808478  .00000010  00000-0  00000+0 0  9994","2 39250  82.4817 197.0006 0017527 266.7699  93.1381 12.42907928106096","2013-048B","39250","7872.437","115.857","1508.100","1480.504"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37776","BSAT-3C","PAYLOAD","U","11041B","2016-01-14 00:42:41","935392","1.00269904","5.83e-05","0.0144","357.0992","11.938","224.5149","0","999","1636","0","-3.54e-06","0","1980038","0 BSAT-3C","1 37776U 11041B   16014.02965203 -.00000354  00000-0  00000+0 0  9998","2 37776   0.0144 357.0992 0000583  11.9380 224.5149  1.00269904 16368","2011-041B","37776","42165.259","1436.123","35789.582","35784.666"
